id;avgInc;incY1;incY2;incY3;incY4;incY5;pass
2596;5618.43;2651.20;3342.21;4757.77;6203.95;7687.12;57.10
2600;7257.18;6374.11;0.00;0.00;0.00;0.00;0.00
2601;4242.95;1506.29;1831.61;2498.47;3669.16;4871.31;70.50
2603;3871.54;2193.54;2973.10;3229.80;3994.54;5156.58;55.20
2605;4234.70;1899.35;2279.39;3507.59;4327.18;5423.95;63.50
2607;3785.38;1763.73;2598.51;3217.29;3932.00;5083.61;70.80
2610;6803.09;3955.41;4612.72;5978.68;7247.94;9374.51;42.70
2611;4306.26;1966.98;2534.77;2835.26;4286.22;5751.33;76.20
2613;3916.25;1613.40;2276.78;3065.59;4717.39;5246.78;62.50
2616;4483.39;2332.12;3222.01;4157.93;5384.46;6411.91;0.00
2618;4385.08;3345.35;4518.35;4309.35;5141.82;0.00;80.00
2620;3434.91;2231.48;1906.59;3038.24;3596.85;4227.78;35.70
2622;4095.87;1706.62;2952.50;3233.72;4453.96;5269.68;45.80
2626;4210.25;2848.49;3035.87;4465.03;4561.75;4925.31;48.40
2628;3258.27;1909.98;2682.15;2976.17;3514.83;4397.41;0.00
2632;4126.02;1876.23;2465.53;3254.18;4075.20;5722.00;73.70
2635;5165.99;0.00;0.00;4305.70;5309.75;5233.59;68.80
2639;5637.52;2767.96;3726.34;4704.49;5701.96;7395.91;0.00
2641;5880.97;4829.34;5326.04;5482.40;6521.87;7057.93;0.00
2647;4054.26;1997.25;2547.26;3214.87;4970.07;4960.20;31.80
2649;3654.44;1678.36;2548.53;3652.12;4115.11;5538.63;59.10
2651;5501.29;2727.42;3789.55;5885.21;7332.73;0.00;45.20
2652;4279.28;2589.72;3051.02;3658.07;4447.13;4996.41;50.00
2653;3761.86;1471.28;1867.98;3197.45;4241.71;4581.75;95.00
2654;7165.98;5985.17;5678.23;7349.64;7867.39;0.00;88.60
2655;5696.81;3151.61;4284.92;5258.34;6558.02;7007.63;72.80
2657;5041.97;3064.35;4436.94;4929.41;5517.25;6261.55;83.60
2658;9290.08;2871.49;4975.29;10495.55;11256.64;12565.21;0.00
2659;4614.01;2842.94;4712.05;5082.02;0.00;0.00;0.00
2660;5114.98;2349.92;5855.36;4311.60;4665.32;5263.04;27.30
2662;3210.24;2898.52;3628.25;0.00;0.00;0.00;36.40
2664;4826.46;1359.36;1376.43;4089.39;5480.41;0.00;83.30
2666;5416.70;3390.01;4412.11;4700.93;5546.01;6531.76;56.80
2668;5262.65;2137.24;2100.45;3881.81;5428.35;6834.46;63.60
2670;6080.53;1950.88;4154.57;6390.29;8667.59;11985.08;50.00
2673;3829.37;3586.55;0.00;0.00;0.00;0.00;0.00
2674;2670.92;2488.88;0.00;0.00;0.00;0.00;0.00
2676;4071.14;3828.76;0.00;0.00;0.00;0.00;0.00
2679;2911.67;2901.96;0.00;0.00;0.00;0.00;0.00
2681;4535.74;4147.54;0.00;0.00;0.00;0.00;0.00
2685;3390.95;1933.00;2192.75;2593.06;3759.46;4611.40;53.30
2687;3702.14;2649.23;3102.35;3830.74;4663.69;5205.40;0.00
2704;4162.80;2603.82;3214.04;3390.98;4431.03;6014.18;0.00
2706;3205.19;1385.25;1865.48;2671.45;3291.04;4144.18;45.20
2711;4057.89;2993.33;3253.53;3175.09;4381.81;5599.17;0.00
2712;5788.69;4824.30;4767.34;5585.92;6519.06;7815.65;31.70
2713;3882.89;2649.03;3015.59;3772.00;4559.21;5523.18;36.40
2714;3873.62;1769.78;2180.57;2748.10;4121.25;5449.27;58.00
2715;4404.15;2558.98;3559.40;4534.76;4944.24;5732.02;52.90
2718;3915.17;1923.76;2264.76;3443.46;4475.45;5166.38;50.50
2720;4330.79;1916.30;2437.50;3542.40;4735.14;6253.09;61.30
2722;2769.16;1660.35;2834.04;3597.55;0.00;0.00;42.90
2723;3466.53;2762.50;3215.30;3058.53;3496.54;4324.56;43.90
2725;8963.28;8714.69;0.00;0.00;0.00;0.00;0.00
2742;5814.79;5602.03;0.00;0.00;0.00;0.00;0.00
2745;3189.24;3118.86;0.00;0.00;0.00;0.00;0.00
2747;3487.17;2491.95;3121.70;5041.07;4727.78;6081.89;0.00
2749;9177.22;3044.88;4813.35;10216.13;12379.25;13238.43;0.00
2751;0.00;0.00;0.00;0.00;0.00;0.00;10.00
2759;4043.68;1883.63;2580.03;3185.03;4105.91;5085.50;63.90
2765;3635.32;2376.91;2891.95;2702.35;3433.11;4438.32;50.00
2766;4173.08;2794.52;4134.14;0.00;0.00;0.00;72.70
2769;4520.72;1485.07;3792.99;4997.96;0.00;0.00;63.00
2773;4509.24;3437.93;4043.16;4264.42;4935.16;5802.69;39.20
2776;3736.25;1808.77;2025.52;2221.49;3416.10;4586.30;81.20
2777;5295.56;2778.24;3469.83;4195.60;5501.79;6881.99;60.70
2778;5405.76;1775.86;4425.84;0.00;0.00;0.00;58.80
2779;4659.95;3363.44;3475.63;3754.83;4852.67;6615.86;44.90
2781;4810.17;3273.70;3432.72;3686.11;4601.96;5787.38;69.00
2786;4468.90;4331.94;4431.98;0.00;0.00;0.00;60.00
2789;4226.99;2568.55;3062.68;5216.70;6574.15;0.00;20.00
2793;5874.59;6492.27;0.00;0.00;0.00;0.00;0.00
2794;6626.82;4831.90;6088.51;5289.11;0.00;0.00;9.10
2796;5374.81;3147.35;3681.11;4737.33;5933.62;7012.66;56.80
2798;5938.41;3241.95;3511.37;5115.29;6881.03;8075.11;50.00
2838;8074.65;4739.41;5525.78;6366.73;8674.24;10799.41;39.30
2840;8145.80;4108.86;5391.51;6640.10;8519.46;10905.75;68.40
2841;7862.49;5139.99;5853.46;7228.83;8016.71;0.00;22.20
2842;7428.81;3849.27;4848.19;6605.76;8377.22;10028.12;52.10
2844;3680.78;3497.71;0.00;0.00;0.00;0.00;0.00
2845;7028.35;6696.39;0.00;0.00;0.00;0.00;0.00
2846;4257.26;3991.67;0.00;0.00;0.00;0.00;20.00
2849;3863.75;4470.75;0.00;0.00;0.00;0.00;0.00
2850;7318.60;5693.91;8168.61;0.00;0.00;0.00;0.00
2851;3323.32;3304.31;0.00;0.00;0.00;0.00;0.00
2852;3189.24;3118.86;0.00;0.00;0.00;0.00;0.00
2853;5238.78;4647.68;0.00;0.00;0.00;0.00;10.00
2855;7258.28;3510.38;4363.01;5468.54;7826.88;9583.15;54.50
2856;6800.05;5455.23;5416.91;5776.67;7230.49;9241.28;7.10
2857;5987.03;5115.86;6620.32;0.00;0.00;0.00;30.80
2858;6202.38;3549.50;4975.66;5834.82;7612.54;10187.45;19.40
2859;5678.98;3529.37;4183.18;5398.38;5476.03;9295.60;14.80
2860;6558.72;3753.05;4608.49;5745.17;7380.03;8377.52;45.20
2861;4284.93;1801.99;1623.84;2808.38;3662.56;5547.74;62.50
2862;5368.10;4227.50;4154.92;4563.51;5239.92;7192.48;55.00
2863;4386.09;2973.30;1891.09;2787.47;4045.03;4706.51;18.20
2865;4744.68;2387.09;2784.37;4783.76;6119.44;7318.00;28.60
2867;4113.40;2292.93;2542.96;3478.31;4232.56;5382.95;58.90
2868;3237.20;1821.01;2086.58;2597.62;3540.86;3742.84;46.70
2869;3808.60;2039.04;3339.05;2491.28;4203.08;4805.92;71.40
2870;3395.57;2330.93;2395.15;3997.89;3763.24;5697.23;25.00
2872;2459.56;1807.26;0.00;0.00;0.00;0.00;67.60
2875;4742.81;2289.68;2362.09;3460.41;4536.64;6305.17;75.00
2876;4920.26;1565.29;2904.22;4220.03;4803.84;6192.56;82.60
2877;4541.21;4185.70;0.00;0.00;0.00;0.00;58.80
2878;6167.08;0.00;0.00;0.00;0.00;0.00;70.00
2879;6458.94;4205.84;5227.41;5617.41;7105.38;10372.80;8.80
2880;6913.16;4700.43;5330.37;5947.87;7480.87;9427.73;34.50
2882;6633.11;5023.48;5384.20;5832.94;6790.13;8028.47;6.20
2883;10419.43;4527.31;7322.49;9739.09;13130.30;16821.59;73.00
2884;7566.60;2762.90;4721.06;6482.16;7859.28;9649.42;84.70
2885;6390.46;2526.87;3113.05;4706.52;6067.42;7661.20;86.70
2886;6127.27;2193.01;5568.61;0.00;0.00;0.00;91.70
2888;4879.69;1748.94;2439.59;3600.95;4540.00;6018.97;87.00
2889;6031.35;3377.23;3690.39;5545.81;6001.57;7196.62;80.80
2890;7719.28;3479.89;5114.14;7227.15;8279.05;10146.32;90.00
2891;9062.29;5824.12;7405.14;8473.53;10525.37;12324.30;0.00
2892;6497.65;5842.44;0.00;0.00;0.00;0.00;78.60
2893;4353.50;1617.70;2453.80;3445.40;4223.65;5294.29;75.20
2894;5466.00;2293.42;5819.87;0.00;0.00;0.00;53.80
2895;3898.75;2733.78;0.00;0.00;0.00;0.00;55.60
2896;6934.02;1577.42;3393.68;4751.66;6017.83;8080.38;77.30
2897;6610.70;2619.78;4272.49;5272.04;6511.67;8555.31;72.20
2898;10913.44;5520.47;7638.31;9639.14;12205.22;16881.64;67.60
2899;4521.01;3360.43;0.00;0.00;0.00;0.00;72.20
2900;3453.95;3110.96;3555.58;0.00;0.00;0.00;48.10
2901;9057.20;6908.89;0.00;0.00;0.00;0.00;21.90
2902;3838.75;2138.74;0.00;0.00;0.00;0.00;75.00
2903;5447.86;1506.66;3400.98;4401.78;5621.27;6949.62;77.90
2904;6759.58;7077.59;0.00;0.00;0.00;0.00;45.50
2905;5948.20;5906.97;0.00;0.00;0.00;0.00;0.00
2906;3892.35;3113.42;0.00;0.00;0.00;0.00;60.00
2908;6086.08;2459.48;4218.67;4864.75;5929.51;7190.06;80.00
2909;7725.21;4368.33;4791.54;6720.09;7988.24;9738.38;47.20
2910;3484.42;1600.73;2208.83;2546.21;3404.17;4318.52;40.90
2911;5106.16;5360.41;0.00;0.00;0.00;0.00;38.50
2912;4276.73;1656.55;2136.43;3100.04;4303.74;5581.58;64.90
2913;10693.67;9512.02;0.00;0.00;0.00;0.00;36.10
2915;7639.66;3351.25;5775.87;6522.60;7265.21;10902.04;94.70
2916;9225.16;4611.05;6717.02;8165.69;9718.40;12500.18;51.40
2917;10419.43;4527.31;7322.49;9739.09;13130.30;16821.59;73.00
2918;5106.16;5360.41;0.00;0.00;0.00;0.00;38.50
2919;10913.44;5520.47;7638.31;9639.14;12205.22;16881.64;67.60
2920;3395.01;1334.47;2243.21;3159.86;3949.81;5783.68;75.00
2921;5587.55;0.00;2447.36;4192.48;4465.59;6146.06;90.90
2922;5468.54;2066.86;3033.41;4049.47;5482.70;7047.89;90.20
2923;5106.16;5360.41;0.00;0.00;0.00;0.00;38.50
2924;4879.69;1748.94;2439.59;3600.95;4540.00;6018.97;87.00
2926;5806.66;3424.25;3495.83;4720.90;5866.64;6964.20;88.60
2927;5876.14;2959.02;3921.45;4731.41;5531.93;7278.91;90.20
2928;7199.03;2869.04;4488.37;5704.21;7160.52;10936.68;68.50
2929;6186.71;2891.96;3755.76;4948.69;6101.18;7446.62;78.90
2931;5821.28;2438.38;3652.27;4459.47;5798.86;7407.35;58.80
2932;9062.29;5824.12;7405.14;8473.53;10525.37;12324.30;0.00
2933;10636.12;10314.09;0.00;0.00;0.00;0.00;0.00
2934;5864.85;1660.66;2454.58;4063.43;6877.64;7002.24;82.10
2935;5468.54;2066.86;3033.41;4049.47;5482.70;7047.89;90.20
2936;9143.36;4020.85;5875.77;8221.42;11715.13;12651.87;43.80
2937;6406.75;0.00;3345.62;4721.58;5715.50;7709.68;80.00
2938;7292.98;2606.98;3468.57;5347.30;7338.43;9538.11;87.70
2939;8310.44;4406.61;5081.96;6448.01;8952.42;11256.39;80.50
2940;4558.71;2441.88;2897.15;3692.30;5012.86;6236.10;78.10
2941;6086.08;2459.48;4218.67;4864.75;5929.51;7190.06;80.00
2942;4838.42;1695.27;2715.57;4149.32;5463.25;6779.79;86.30
2943;5225.26;2494.59;3235.55;3739.87;5581.80;6560.57;82.00
2944;4137.82;0.00;1756.45;2891.43;4172.04;5369.37;94.70
2945;5406.27;1537.40;2455.80;4045.78;5758.70;6846.59;91.80
2946;4601.50;2078.20;3451.69;4083.72;4727.24;6025.65;51.90
2947;4019.25;2786.77;4073.73;0.00;0.00;0.00;40.00
2948;4762.69;2251.04;3063.33;3756.17;4997.25;6060.60;69.20
2949;5468.83;5474.71;5815.41;0.00;0.00;0.00;53.60
2950;4867.09;4610.14;4396.25;0.00;0.00;0.00;57.70
2951;4448.26;4600.74;5420.22;0.00;0.00;0.00;54.80
2952;3871.57;3780.15;4412.72;0.00;0.00;0.00;46.30
2954;4762.69;2251.04;3063.33;3756.17;4997.25;6060.60;69.20
2955;3871.57;3780.15;4412.72;0.00;0.00;0.00;46.30
2957;4035.22;1785.53;3117.34;3298.56;4303.99;5037.77;91.70
2958;6797.88;6535.14;7010.85;0.00;0.00;0.00;26.70
2960;4950.46;3247.16;4040.01;4997.17;6023.59;6449.77;36.10
2961;4225.95;2022.30;2558.33;3268.46;4461.77;5493.85;62.90
2962;5876.66;4891.93;5969.98;0.00;0.00;0.00;54.50
2963;4732.45;3535.12;3729.66;5554.24;5713.36;5280.10;30.00
2965;4886.12;4338.82;5702.45;0.00;0.00;0.00;31.80
2966;4754.98;2901.06;3593.78;4070.04;5404.74;6805.36;16.70
2967;4045.65;3757.68;0.00;0.00;0.00;0.00;0.00
2968;5140.86;3504.77;5956.64;0.00;0.00;0.00;23.50
2970;6080.53;1950.88;4154.57;6390.29;8667.59;11985.08;50.00
2971;6536.86;4462.06;5510.07;7881.75;9898.59;12022.70;21.40
2972;10013.62;7060.08;7475.52;10567.34;13058.93;0.00;70.00
2973;12114.79;8186.40;8469.87;10878.57;13500.63;19892.12;47.80
2974;6905.34;2694.90;3572.49;5499.52;7473.33;9561.20;70.70
2975;4754.98;2901.06;3593.78;4070.04;5404.74;6805.36;16.70
2976;5417.47;2310.46;3094.05;3951.83;5521.09;7022.02;58.30
2977;5106.56;2070.63;2583.01;3623.81;5179.55;5965.97;72.10
2978;4943.41;1531.10;1749.09;3455.32;5096.38;6629.98;69.00
2979;4202.20;1138.95;1963.88;3402.96;4397.02;5022.54;70.00
2980;3760.74;3561.83;3452.16;2250.15;3547.52;4296.89;59.10
2981;4367.37;2247.07;2429.32;3854.56;5730.16;6571.52;50.00
2982;4390.41;0.00;1549.98;2586.46;3947.00;5436.50;63.60
2983;4232.98;1666.86;1821.04;3021.02;4450.93;5361.37;60.40
2984;4031.31;1869.88;1940.05;3112.59;4702.69;4778.29;52.20
2985;3314.00;1501.52;2096.96;2915.99;3024.16;3974.35;50.00
2986;4967.69;1357.40;2077.63;4064.08;4205.33;6147.14;18.20
2987;4478.47;2947.56;4128.76;4299.86;5612.91;0.00;40.00
2988;4331.81;2236.67;2945.39;3553.90;4636.70;5642.53;72.10
2990;4895.97;2186.12;2860.34;4109.36;5133.84;6596.97;74.30
2991;4774.92;1846.03;3111.93;3996.25;5169.65;5996.98;63.40
2992;4340.67;2409.15;2490.12;3300.00;4829.00;5511.87;60.90
2993;4754.98;2901.06;3593.78;4070.04;5404.74;6805.36;16.70
2994;4337.53;1401.34;1615.75;3029.39;4812.65;5524.94;73.20
2995;5110.75;2766.14;2604.82;3916.58;5256.40;6172.73;83.30
2996;3916.11;1865.34;2211.89;3336.42;4094.67;5169.87;40.00
2997;5527.74;3882.99;4576.96;5215.22;6037.95;7149.03;45.50
2998;4706.12;2390.67;2900.61;4478.77;5317.16;5864.68;74.40
2999;4703.74;1703.29;3129.87;3360.57;5023.97;6060.54;56.20
3000;4754.98;2901.06;3593.78;4070.04;5404.74;6805.36;16.70
3001;3822.18;2161.41;2871.89;3355.63;4221.46;5551.06;56.00
3002;4309.97;1994.77;2675.12;3734.08;4746.56;5564.18;50.00
3003;4774.92;1846.03;3111.93;3996.25;5169.65;5996.98;63.40
3004;4873.99;2623.15;3327.18;5138.41;6214.83;0.00;65.50
3005;4575.49;2730.92;3500.83;3743.19;4639.58;5877.56;59.10
3006;5083.07;2401.90;3240.61;3932.43;5227.62;6742.44;65.80
3007;4767.65;2213.55;2784.51;3705.28;5078.73;5979.86;57.40
3008;4796.88;2112.04;2814.81;3678.08;4896.60;6057.52;73.80
3009;5558.75;3657.27;4206.73;5276.64;6476.32;7261.50;55.90
3011;7000.98;3480.34;4465.72;6074.30;6861.17;9289.47;62.90
3012;7019.32;3214.78;4146.53;5599.66;7280.22;8946.57;74.80
3013;6771.59;2827.55;3145.17;5530.29;8120.80;0.00;57.10
3014;7300.27;3885.66;4952.23;6398.69;8238.07;10615.79;58.20
3015;7922.34;3963.99;5517.61;6845.07;7890.00;10319.48;68.90
3016;7300.27;3885.66;4952.23;6398.69;8238.07;10615.79;58.20
3018;8846.01;3992.63;6269.83;8647.99;10346.55;0.00;70.00
3019;4895.97;2712.24;3201.60;4289.71;4943.83;6409.17;55.30
3020;4741.51;1960.55;3343.10;3930.04;5114.85;6267.07;63.60
3021;6420.33;2680.84;3035.12;5075.57;6343.85;7531.36;88.60
3022;5938.82;2203.23;3111.69;5148.89;6582.73;7661.40;92.30
3023;5411.97;3953.22;4582.53;0.00;0.00;0.00;80.90
3024;5713.65;3079.61;3142.26;4704.65;5847.35;7181.80;88.30
3025;5258.12;1704.79;3558.67;5160.26;6855.54;0.00;72.70
3026;3563.50;1645.37;2302.55;2944.90;3664.09;4255.27;88.00
3027;2765.21;2517.67;3034.18;0.00;0.00;0.00;73.30
3028;7078.92;5221.11;5584.86;6375.20;7443.26;9125.80;49.00
3031;6945.51;2778.51;3744.11;6575.51;8897.31;0.00;57.80
3032;6076.17;4459.17;4539.77;5696.47;6881.07;7992.60;22.20
3033;6432.74;2295.76;3324.97;4969.19;6576.63;8489.86;90.00
3034;6066.57;2742.40;4298.21;5118.51;6467.15;7530.64;72.80
3035;7390.90;2947.87;4141.24;5825.31;7823.27;9495.35;68.20
3036;6100.82;2594.78;3148.57;5014.93;6658.56;7741.25;81.40
3037;6796.90;3040.98;3813.39;5445.70;7286.50;9048.97;78.60
3038;5539.54;2497.76;3303.41;4356.52;5675.27;7012.53;84.70
3039;6122.67;4320.22;3921.87;4815.14;5812.60;8537.36;36.40
3040;4842.43;2341.59;3254.04;3956.34;5025.00;6285.88;64.10
3041;5826.92;2376.91;3380.44;4811.18;6181.12;7484.40;82.00
3042;6889.61;2924.26;3675.53;5585.44;7374.22;9097.57;85.80
3043;6023.36;4821.74;5166.08;5258.90;6239.45;7707.52;0.00
3044;4599.01;3452.68;3910.12;4291.40;5208.51;5749.97;25.40
3045;5105.11;3434.11;5102.72;0.00;0.00;0.00;77.10
3046;7679.02;2782.38;4380.91;6669.89;9100.29;11220.62;69.00
3047;5542.17;2566.10;3607.05;4585.60;5863.20;7248.33;79.40
3048;5384.79;3021.80;3531.15;4341.54;5808.37;7033.78;64.70
3049;5076.63;4513.75;5318.16;0.00;0.00;0.00;42.60
3050;3563.50;1645.37;2302.55;2944.90;3664.09;4255.27;88.00
3051;7384.88;4522.99;5656.73;7694.53;9485.92;0.00;74.40
3052;6195.83;4156.31;4887.02;5920.01;6912.10;8146.82;26.80
3053;4251.53;2050.05;2673.35;4360.53;5247.98;5994.89;50.00
3054;6487.47;3044.45;4143.71;5189.57;6730.58;8615.86;81.50
3055;6901.30;5631.32;6676.62;6629.92;7231.10;0.00;60.00
3056;5440.44;3502.77;4883.60;6449.79;0.00;0.00;0.00
3057;4347.73;4845.36;4448.07;0.00;0.00;0.00;60.00
3059;5220.88;3277.45;3470.24;4450.27;5700.01;6609.68;37.70
3060;5024.08;2372.60;3228.89;4309.38;5444.53;6461.19;59.60
3061;4771.93;2188.28;3411.79;4420.51;5677.46;0.00;83.60
3062;4710.34;2181.81;2618.08;3502.86;5296.26;6092.21;56.70
3063;5275.42;2243.10;3113.03;4134.19;5386.73;6978.56;57.80
3064;5536.47;3860.08;4410.48;5658.64;6710.67;0.00;66.30
3065;5496.19;2786.60;3231.43;4557.76;5966.15;7326.22;46.00
3066;4493.34;2037.21;2425.08;3424.38;4701.60;6083.76;41.20
3067;5624.03;3911.63;4710.64;5163.16;6159.29;7197.10;41.30
3068;6922.73;4915.80;5412.46;6125.37;7660.44;8359.39;20.80
3069;4962.18;3378.88;4182.10;5084.47;6178.16;6675.65;33.00
3071;8839.65;5281.34;6701.85;9593.87;10807.60;0.00;65.70
3072;9411.29;3984.50;9451.52;9015.89;10815.37;0.00;38.50
3073;5018.24;0.00;4527.50;0.00;0.00;0.00;88.20
3074;7708.12;3940.60;4942.79;6321.08;8661.85;10075.05;63.80
3075;8675.56;5589.61;6921.79;7742.32;9092.62;11396.50;46.70
3076;3797.99;2021.88;2529.99;3006.57;3877.18;4833.37;60.90
3077;5268.19;2787.29;3637.43;4775.50;5888.13;7066.39;27.80
3078;6821.72;4188.08;5886.72;8023.05;0.00;0.00;37.50
3079;5897.24;2879.36;4158.81;4732.74;5863.47;7656.88;8.30
3080;5965.49;3689.04;4712.71;5122.29;6850.49;0.00;41.70
3083;3411.87;2322.82;3120.15;3520.78;4290.10;5084.79;0.00
3084;6487.47;3044.45;4143.71;5189.57;6730.58;8615.86;81.50
3085;6901.30;5631.32;6676.62;6629.92;7231.10;0.00;60.00
3086;6486.91;3539.49;4483.05;6748.36;9381.07;0.00;27.30
3088;6920.78;3556.62;5205.75;6813.13;7676.35;9411.59;0.00
3090;4093.50;1725.72;2117.13;2616.42;4119.12;5408.64;87.50
3091;5606.85;2188.61;2267.24;4666.93;6587.95;0.00;100.00
3092;7032.15;4868.88;5685.51;6407.99;7511.52;9012.56;0.00
3093;4136.23;1220.48;1312.79;2286.13;3692.71;5487.99;91.40
3094;2977.40;1316.25;1316.35;2522.86;3127.87;3702.30;72.60
3097;4672.26;1414.17;2104.60;4077.13;5443.60;0.00;90.30
3098;7251.63;3328.91;5514.17;7068.29;7533.96;9518.54;81.20
3099;6699.38;3419.99;4883.96;6517.56;7094.32;8316.36;96.20
3100;6169.39;3175.51;5388.91;4928.47;7007.91;8569.92;58.60
3101;4085.87;1834.23;2669.85;3787.08;4121.39;4587.60;19.00
3103;4504.47;2909.86;3549.90;4082.51;5010.45;6468.77;59.00
3104;4193.26;1927.13;2096.36;3247.51;4322.44;5489.26;59.30
3105;3597.20;1617.45;1597.78;3012.53;3695.93;4861.73;92.20
3106;7927.39;4803.45;6709.69;6946.91;8826.84;10205.36;80.90
3107;4537.12;2046.74;2658.72;3228.30;4276.85;5921.79;56.50
3108;4289.72;1882.08;2590.70;3858.00;5070.99;5874.40;64.00
3109;7000.98;3480.34;4465.72;6074.30;6861.17;9289.47;62.90
3110;7922.34;3963.99;5517.61;6845.07;7890.00;10319.48;68.90
3111;4842.43;2341.59;3254.04;3956.34;5025.00;6285.88;64.10
3112;5713.65;3079.61;3142.26;4704.65;5847.35;7181.80;88.30
3113;3353.05;2665.92;2183.25;3277.82;3937.87;3876.32;53.30
3114;4493.45;3857.95;5419.11;0.00;0.00;0.00;38.90
3115;3765.17;2135.84;2709.31;3558.96;4464.52;6097.44;64.70
3118;7590.92;2870.95;3459.90;6809.96;9486.34;10450.32;76.20
3121;5856.32;4718.48;4784.56;0.00;0.00;0.00;7.70
3122;2683.12;2466.76;1553.49;0.00;0.00;0.00;45.50
3123;2125.41;2118.24;0.00;0.00;0.00;0.00;0.00
3126;5856.32;4718.48;4784.56;0.00;0.00;0.00;7.70
3129;2973.73;3067.61;4464.65;0.00;0.00;0.00;50.00
3130;6240.59;5066.00;4502.32;4618.95;6052.87;6984.69;61.10
3132;5448.78;4711.40;6387.23;0.00;0.00;0.00;31.00
3133;6193.70;4886.70;7021.32;0.00;0.00;0.00;64.50
3134;9269.61;4517.68;5907.64;7639.83;10389.31;12449.26;61.70
3135;4664.41;2681.26;3567.22;3901.86;4733.96;6121.68;64.10
3138;7198.05;5867.14;0.00;0.00;0.00;0.00;47.70
3140;4821.93;2918.87;3279.26;3874.88;4996.57;6576.54;60.20
3141;6630.06;3133.19;3515.31;5042.00;6962.23;9224.61;65.90
3142;5439.53;4198.87;4945.80;5054.47;5315.14;6713.60;9.10
3143;10775.33;6478.37;7876.52;10045.08;12577.94;15590.10;40.00
3144;6946.97;3943.19;4898.48;5882.46;7606.63;8773.42;42.20
3145;6126.66;4370.95;4460.04;6062.32;7330.98;7466.48;42.10
3146;5731.09;1528.22;3017.80;4145.50;5618.33;6994.51;84.60
3147;9158.80;6260.54;7410.05;8509.80;10510.94;10976.84;25.00
3148;10285.68;7545.73;8661.01;11863.45;14985.03;16242.94;15.00
3149;4643.41;3464.63;3458.25;4103.88;4837.96;6828.28;25.00
