P_ROKDYP;P_KIERUNEK_ID;P_POZIOM;P_FORMA;P_E_ZAR;P_E_ZAR_P1;P_E_ZAR_P2;P_E_ZAR_P3;P_E_ZAR_P4;P_E_ZAR_P5;P_PROC_UKON;P_KIERUNEK_NAZWA;P_NAZWA_UCZELNI;P_NAZWA_JEDN;P_PROFIL;P_UCZELNIA_SKROT;P_POZIOM_TEKST_PL;P_NAZWA_KIERUNKU_PELNA
2020;3721;2;S;7304,41;4774,48;6034,91;8018,05;9579,6;;;Bankowość i zarządzanie ryzykiem;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Bankowość i zarządzanie ryzykiem, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3722;2;S;5844,97;4055,08;5407,49;6293,61;7540,68;;;Innowacje w biznesie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Innowacje w biznesie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3723;1;S;5656,51;2681,22;3740,92;5627,05;6850,32;;67,6;Zarządzanie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Zarządzanie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3724;2;S;7734,86;5441,98;7209,06;8659,84;9618,06;;;Organizacja i zarządzanie - studia menedżerskie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Organizacja i zarządzanie - studia menedżerskie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3725;1;S;5738,65;3262,31;3928,52;5839;7061,49;;55;Innowacje w biznesie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Innowacje w biznesie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3726;1;S;4590,25;2001,35;2666,03;4427,82;5388,55;;60;Europeistyka;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Europeistyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3728;1;N;10532,57;6975,51;7732,82;11998,87;14772,13;;50;Informatyka stosowana;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Informatyka stosowana, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3729;1;S;6134,28;2980,53;4351,55;6038,69;7492,61;;72,4;Inżynieria organizacji i zarządzania;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Inżynieria organizacji i zarządzania, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3730;2;N;6682,27;4376,23;5991,85;7649,51;8626,23;;;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3731;2;S;8190,61;4714,43;6236,39;8516,05;10298,49;;;Audyt finansowy;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Audyt finansowy, studia stacjonarne drugiego stopnia, 5-semestralne, profil ogólnoakademicki
2020;3732;1;S;6158,05;3088,28;4392,17;6064,05;7362,81;;80,2;Rachunkowość i controlling;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Rachunkowość i controlling, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3734;2;S;6434,64;4233,69;5625,05;7072,44;8278,09;;;Rachunkowość i controlling;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Rachunkowość i controlling, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3735;1;S;4935,11;2270,27;2926,35;4543,37;5682,52;;70,3;Towaroznawstwo;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Towaroznawstwo, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3739;1;N;4127,24;2644,04;4201,91;4463,7;4839,13;;31,6;Gospodarka przestrzenna;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Gospodarka przestrzenna, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3741;2;S;7980,03;5355,4;6803,38;9308,62;17273,73;;;Product&Process Management;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Product&Process Management, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3742;1;N;5262,75;4057,75;4382,76;5444,91;6397,2;;53,3;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Międzynarodowe stosunki gospodarcze, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3745;2;S;5908,12;3555,94;5125,4;6463,76;7845,85;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3746;2;N;10244,66;7880,96;9388,54;11698,03;13003,25;;;Informatyka i ekonometria;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Informatyka i ekonometria, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3747;1;S;5142,5;2490,04;3416,07;4874,02;6196,44;;71,5;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3749;2;S;5610,46;3280,62;5092,76;6456,6;7153,87;;;Zarządzanie ryzykiem finansowym;Uniwersytet Ekonomiczny w Poznaniu;;P;UEP;Studia drugiego stopnia;Zarządzanie ryzykiem finansowym, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;3750;1;S;4666,97;2192,39;2581,56;4488,6;6159,9;;77,8;Polityka społeczna;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Polityka społeczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3751;2;S;14953,59;7456,97;11250,35;14935,52;20096,73;;;Financial Engineering;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Financial Engineering, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3753;1;N;5584,91;3326,14;4016,41;5682,48;7260,09;;66,7;Ekonomia;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Ekonomia, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3754;2;S;7460,52;4596,77;6486,1;8224,08;9456,55;;;Finanse i rachunkowość biznesu;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Finanse i rachunkowość biznesu, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3755;2;S;9206,18;6382,49;11045,91;11532,92;10247,06;;;Innovation Management;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Innovation Management, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3757;2;N;6266,43;5090,38;5759,57;6660,66;7481,44;;;Finanse i rachunkowość biznesu;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Finanse i rachunkowość biznesu, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3758;1;S;6230,94;2928,65;4271,05;5817,36;7406,02;;76,8;Ekonomia;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Ekonomia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3759;2;N;5708,79;4594,96;5748,71;5816,39;6802,65;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3760;1;S;7238,82;2786,91;3929,36;6575,02;8383,66;;79,4;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Finanse i rachunkowość, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3761;2;S;5875,06;3665,77;5090,64;6608,18;7550,57;;;Zarządzanie;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Zarządzanie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3762;1;S;5169,66;2284,8;3698,05;4739,46;6088,03;;75,5;Towaroznawstwo;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Towaroznawstwo, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3763;2;N;6786,28;5173,64;6273,52;7172,15;8153,93;;;Zarządzanie;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Zarządzanie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3764;2;S;5535,89;3446,2;5101,2;5883,01;7084,81;;;Gospodarka turystyczna;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Gospodarka turystyczna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3765;2;S;7000,25;4320,76;5880,32;7277,04;9264,11;;;Ekonomia;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Ekonomia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3766;1;S;5143,51;2466,82;3243,36;4953,92;5990,27;;69,9;Zarządzanie;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Zarządzanie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3767;1;S;4253,85;1822,05;2647,53;3906,8;6026,22;;57,1;Gospodarka turystyczna;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Gospodarka turystyczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3768;2;N;6273,88;4653,37;5060,55;6630,77;7732,3;;;Ekonomia;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Ekonomia, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3769;1;N;5412,96;3906,88;4328,72;5741,08;7012,35;;53;Zarządzanie;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Zarządzanie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3771;2;S;8706,15;5616,61;7907,98;9764,89;10639,88;;;Informatyka i ekonometria;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Informatyka i ekonometria, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3772;1;S;5444,95;2662,71;3364,43;4823,91;6292,37;;72,5;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3773;2;S;5843,08;3801,28;5010,54;6372,66;7331,66;;;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3774;2;N;5937,99;4522,87;5258,88;5998,19;7292,55;;;Towaroznawstwo;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Towaroznawstwo, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3776;1;S;7516,51;3310,05;5643,94;7623,1;10018,24;;70,8;Informatyka i ekonometria;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Informatyka i ekonometria, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3777;1;N;5185,9;3576,29;4421,09;5579,96;6392,52;;72,5;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Finanse i rachunkowość, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3778;2;S;5118,1;3337,47;4461,4;5315,55;6356,18;;;Towaroznawstwo;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia drugiego stopnia;Towaroznawstwo, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3779;1;N;6765,41;4358,05;5569,93;6780,63;7584,55;;45,5;Informatyka i ekonometria;Uniwersytet Ekonomiczny w Poznaniu;;O;UEP;Studia pierwszego stopnia;Informatyka i ekonometria, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3780;1;N;5804,79;4765,29;5442,17;5710,64;7192,96;;47,4;Ekonomia;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Ekonomia, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3781;1;N;6551,92;5034,12;5864,41;6758,25;8136,21;;20,6;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3782;1;S;7068,01;3762,63;5168,65;7564,48;9682,74;;75;Finanse i rachunkowość;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Finanse i rachunkowość, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3783;1;S;6472;3065,51;4821,35;6450,05;7765,73;;83,6;Finanse i rachunkowość;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Finanse i rachunkowość, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3784;1;N;5491,88;3722,66;4604,8;6142,04;6649,81;;40,9;Zarządzanie;Uniwersytet Ekonomiczny we Wrocławiu;Filia w Jeleniej Górze;O;UEW;Studia pierwszego stopnia;Zarządzanie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3785;2;S;6303,59;3716,46;5590,15;6999,47;8175,12;;;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3786;1;S;4424,36;2377,27;3384,56;4168,2;5305,14;;70;Zarządzanie;Uniwersytet Ekonomiczny we Wrocławiu;Filia w Jeleniej Górze;O;UEW;Studia pierwszego stopnia;Zarządzanie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3787;2;S;6593,14;4218,21;6167,23;7285,17;8344,95;;;Zarządzanie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Zarządzanie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3788;1;S;4525,34;2035,67;2747,38;4405,88;5778,99;;83,3;Ekonomia;Uniwersytet Ekonomiczny we Wrocławiu;Filia w Jeleniej Górze;O;UEW;Studia pierwszego stopnia;Ekonomia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3789;2;N;6655,99;4860,51;6132,13;7395,55;8322,29;;;Logistyka;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Logistyka, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3791;1;N;6412,6;4715,03;5437,48;7190,4;8276,09;;57,5;Zarządzanie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Zarządzanie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3792;2;N;5423,68;4071,71;4391,7;5540,48;7014,21;;;Ekonomia;Uniwersytet Ekonomiczny we Wrocławiu;Filia w Jeleniej Górze;O;UEW;Studia drugiego stopnia;Ekonomia, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3793;2;N;10220,53;7009,79;9168,33;11456,51;13805,65;;;Informatyka w biznesie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Informatyka w biznesie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3794;2;S;8837,48;5173,58;7667,57;9598,73;12261,63;;;Analityka gospodarcza;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Analityka gospodarcza, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3795;1;S;5211,26;2139,07;3664,45;4877,69;6344,6;;76,4;Zarządzanie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Zarządzanie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3796;2;N;6689,71;4825,03;5502,6;7316,93;8439,15;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3797;1;S;5635,68;2984,64;4218,74;6473,74;7939,59;;47,4;Informatyka w biznesie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Informatyka w biznesie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3798;1;S;7290,96;3606,27;5847,43;7340,73;8752,04;;80,4;Informatyka w biznesie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Informatyka w biznesie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3799;1;N;6007,03;4238,94;5017,67;6427;7470,71;;73,1;Finanse i rachunkowość;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Finanse i rachunkowość, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3800;1;S;5619,79;2646,59;3992,33;5653,8;7033,44;;63,9;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3801;2;S;5813,03;3425,5;5206,77;7147,06;8157,55;;;Logistyka;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Logistyka, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3802;1;N;5743,11;4229,37;5345,36;5855,61;7247,92;;53,8;Ekonomia;Uniwersytet Ekonomiczny we Wrocławiu;Filia w Jeleniej Górze;O;UEW;Studia pierwszego stopnia;Ekonomia, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3803;2;N;10774,88;7140,05;9650,34;11715,5;15458,77;;;Zarządzanie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Zarządzanie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3804;2;N;14078,11;11416,22;13120,33;15438,61;17487,98;;;Zarządzanie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Zarządzanie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3805;1;N;6071,05;4667,81;5498,47;6617,22;7142,43;;44,1;Logistyka;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Logistyka, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3806;2;S;8181,11;5562,26;7045,56;9389,88;10848,78;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3807;2;S;7315,69;3688,31;4998,06;8017,09;9911,1;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3808;2;S;6958,04;3987,05;6221,94;8264,35;9788,07;;;Ekonomia;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Ekonomia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3809;1;S;7512,03;2891,3;5370,58;7067,64;9000,42;;86,5;Analityka gospodarcza;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Analityka gospodarcza, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3810;1;S;5746,56;2913,32;4677,41;5720,02;6961,95;;68,9;Logistyka;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Logistyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3811;2;N;8309,25;6209,95;7456,48;8991,18;10106,7;;;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3812;1;S;5881,86;2893,73;4537,02;5925,4;6613,49;;66,2;Ekonomia;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Ekonomia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3813;2;S;8716,04;5247,52;7427,51;10272,74;11999,12;;;Informatyka w biznesie;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Informatyka w biznesie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3815;1;N;6938,05;4787,79;5981,34;7085,66;8966,23;;44,4;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia pierwszego stopnia;Międzynarodowe stosunki gospodarcze, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3816;1;S;3252,46;2340,44;3121,85;3069,66;4223,68;;47,1;Turystyka;Uniwersytet Ekonomiczny we Wrocławiu;Filia w Jeleniej Górze;O;UEW;Studia pierwszego stopnia;Turystyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3817;2;S;5643,93;2951,66;4555,06;6540,08;7492,51;;;Gospodarka przestrzenna;Uniwersytet Ekonomiczny we Wrocławiu;;O;UEW;Studia drugiego stopnia;Gospodarka przestrzenna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
